Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity,Time_Of_Day_Factor,Traffic_Pattern_Factor,Seasonal_Factor
266.000,36,access,29.000,46.000,0.029,7.600,-87.000,75.000,42.000,41.000,1,1,48.000,35.000,41.000,82.267,90.000,-30.000,0.000,1,225.000,0.950,0.000,0.000,0.604,0.800,1.000
266.000,37,access,17.000,58.000,0.028,7.800,-64.000,61.000,64.000,58.000,1,1,73.000,26.000,43.000,82.267,150.000,-30.000,0.000,1,226.000,0.959,0.000,0.000,0.604,0.800,1.000
266.000,38,access,18.000,50.000,0.012,6.000,-86.000,31.000,78.000,29.000,1,1,46.000,15.000,44.000,82.267,-150.000,30.000,0.000,1,215.000,0.952,0.000,0.000,0.604,0.800,1.000
266.000,39,access,28.000,48.000,0.024,7.800,-76.000,79.000,60.000,57.000,1,1,64.000,14.000,48.000,82.267,-90.000,30.000,0.000,1,213.000,0.951,0.000,0.000,0.604,0.800,1.000
266.000,40,access,30.000,49.000,0.024,8.900,-65.000,30.000,49.000,77.000,1,1,53.000,28.000,78.000,82.267,-30.000,30.000,0.000,1,228.000,0.957,0.000,0.000,0.604,0.800,1.000
266.000,41,access,22.000,52.000,0.016,9.200,-88.000,76.000,47.000,49.000,1,1,39.000,35.000,71.000,82.267,30.000,30.000,0.000,1,217.000,0.951,0.000,0.000,0.604,0.800,1.000
266.000,42,access,29.000,44.000,0.025,6.400,-79.000,68.000,57.000,67.000,1,1,52.000,22.000,79.000,82.267,90.000,30.000,0.000,1,225.000,0.954,0.000,0.000,0.604,0.800,1.000
266.000,43,access,14.000,31.000,0.012,4.100,-79.000,37.000,76.000,62.000,1,1,71.000,14.000,78.000,82.267,150.000,30.000,0.000,1,222.000,0.951,0.000,0.000,0.604,0.800,1.000
266.000,44,access,10.000,33.000,0.020,4.300,-71.000,71.000,57.000,55.000,1,1,40.000,38.000,66.000,82.267,-150.000,90.000,0.000,1,217.000,0.954,0.000,0.000,0.604,0.800,1.000
266.000,45,access,37.000,32.000,0.010,7.200,-62.000,31.000,76.000,53.000,1,1,67.000,37.000,62.000,82.267,-90.000,90.000,0.000,1,211.000,0.956,0.000,0.000,0.604,0.800,1.000
266.000,46,access,15.000,55.000,0.013,5.500,-65.000,70.000,42.000,31.000,1,1,62.000,33.000,73.000,82.267,-30.000,90.000,0.000,1,219.000,0.950,0.000,0.000,0.604,0.800,1.000
266.000,47,access,21.000,46.000,0.015,7.600,-77.000,69.000,56.000,55.000,1,1,54.000,31.000,66.000,82.267,30.000,90.000,0.000,1,219.000,0.959,0.000,0.000,0.604,0.800,1.000
266.000,48,access,32.000,26.000,0.016,3.600,-82.000,44.000,63.000,52.000,1,1,40.000,30.000,53.000,82.267,90.000,90.000,0.000,1,220.000,0.959,0.000,0.000,0.604,0.800,1.000
266.000,49,access,12.000,46.000,0.017,4.600,-61.000,72.000,51.000,50.000,1,1,57.000,28.000,69.000,82.267,150.000,90.000,0.000,1,228.000,0.956,0.000,0.000,0.604,0.800,1.000
268.000,0,core,84.900,85.000,0.801,12.500,-79.000,64.000,51.000,58.000,4,4,64.000,36.000,78.000,82.133,0.000,0.000,0.000,0,148.400,0.766,1.000,1.000,0.604,0.800,1.000
268.000,1,core,84.700,153.000,0.801,19.300,-78.000,72.000,49.000,40.000,4,4,76.000,10.000,42.000,82.133,100.000,0.000,0.000,0,153.300,0.762,1.000,1.000,0.604,0.800,1.000
268.000,2,core,837.000,8.000,0.002,4.800,-70.000,79.000,51.000,30.000,4,4,35.000,12.000,65.000,82.133,-100.000,0.000,0.000,1,229.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,3,core,837.000,5.000,0.002,3.500,-81.000,55.000,78.000,55.000,4,4,55.000,18.000,49.000,82.133,0.000,100.000,0.000,1,225.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,4,core,874.000,14.000,0.002,4.400,-72.000,33.000,52.000,70.000,4,4,72.000,24.000,41.000,82.133,0.000,-100.000,0.000,1,227.000,0.953,0.000,0.000,0.604,0.800,1.000
268.000,5,distribution,6.600,390.000,0.612,40.000,-69.000,53.000,43.000,39.000,3,3,61.000,17.000,65.000,82.133,150.000,0.000,0.000,0,152.600,0.762,1.000,1.000,0.604,0.800,1.000
268.000,6,distribution,51.000,27.000,0.005,3.700,-81.000,49.000,53.000,74.000,3,3,54.000,27.000,40.000,82.133,137.032,61.010,0.000,1,212.000,0.954,0.000,0.000,0.604,0.800,1.000
268.000,7,distribution,48.240,368.000,0.427,39.800,-80.000,68.000,57.000,62.000,3,3,56.000,38.000,75.000,82.133,100.370,111.472,0.000,1,168.270,0.818,0.700,0.700,0.604,0.800,1.000
268.000,8,distribution,49.000,32.000,0.014,5.200,-61.000,54.000,54.000,65.000,3,3,31.000,37.000,66.000,82.133,46.353,142.658,0.000,1,216.000,0.952,0.000,0.000,0.604,0.800,1.000
268.000,9,distribution,66.000,29.000,0.006,2.900,-73.000,76.000,55.000,54.000,3,3,37.000,36.000,44.000,82.133,-15.679,149.178,0.000,1,224.000,0.954,0.000,0.000,0.604,0.800,1.000
268.000,10,distribution,66.000,15.000,0.005,3.500,-61.000,37.000,50.000,36.000,3,3,51.000,21.000,40.000,82.133,-75.000,129.904,0.000,1,214.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,11,distribution,76.000,33.000,0.006,6.300,-79.000,38.000,74.000,43.000,3,3,58.000,37.000,72.000,82.133,-121.353,88.168,0.000,1,225.000,0.955,0.000,0.000,0.604,0.800,1.000
268.000,12,distribution,53.000,19.000,0.014,3.900,-72.000,41.000,71.000,40.000,3,3,43.000,14.000,69.000,82.133,-146.722,31.187,0.000,1,221.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,13,distribution,45.000,15.000,0.005,4.500,-87.000,46.000,74.000,34.000,3,3,56.000,35.000,52.000,82.133,-146.722,-31.187,0.000,1,229.000,0.953,0.000,0.000,0.604,0.800,1.000
268.000,14,distribution,60.000,34.000,0.007,4.400,-64.000,64.000,47.000,54.000,3,3,41.000,21.000,65.000,82.133,-121.353,-88.168,0.000,1,220.000,0.953,0.000,0.000,0.604,0.800,1.000
268.000,15,distribution,74.000,26.000,0.005,3.600,-83.000,45.000,77.000,76.000,3,3,63.000,16.000,42.000,82.133,-75.000,-129.904,0.000,1,220.000,0.952,0.000,0.000,0.604,0.800,1.000
268.000,16,distribution,79.000,16.000,0.014,2.600,-66.000,48.000,71.000,21.000,3,3,76.000,15.000,45.000,82.133,-15.679,-149.178,0.000,1,225.000,0.955,0.000,0.000,0.604,0.800,1.000
268.000,17,distribution,55.000,15.000,0.013,3.500,-60.000,68.000,72.000,43.000,3,3,76.000,15.000,70.000,82.133,46.353,-142.658,0.000,1,217.000,0.957,0.000,0.000,0.604,0.800,1.000
268.000,18,distribution,53.000,18.000,0.010,1.800,-72.000,37.000,42.000,38.000,3,3,38.000,10.000,58.000,82.133,100.370,-111.472,0.000,1,229.000,0.956,0.000,0.000,0.604,0.800,1.000
268.000,19,distribution,52.000,16.000,0.011,2.600,-71.000,56.000,60.000,79.000,3,3,60.000,11.000,49.000,82.133,137.032,-61.010,0.000,1,219.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,20,access,3.400,459.000,0.515,45.900,-75.000,51.000,41.000,61.000,1,1,68.000,24.000,60.000,82.133,-150.000,-150.000,0.000,0,147.000,0.765,1.000,1.000,0.604,0.800,1.000
268.000,21,access,12.000,29.000,0.011,5.900,-77.000,40.000,62.000,75.000,1,1,53.000,24.000,53.000,82.133,-90.000,-150.000,0.000,1,214.000,0.954,0.000,0.000,0.604,0.800,1.000
268.000,22,access,14.000,45.000,0.023,4.500,-73.000,31.000,62.000,79.000,1,1,61.000,37.000,42.000,82.133,-30.000,-150.000,0.000,1,215.000,0.954,0.000,0.000,0.604,0.800,1.000
268.000,23,access,24.000,26.000,0.011,2.600,-74.000,52.000,70.000,68.000,1,1,55.000,17.000,40.000,82.133,30.000,-150.000,0.000,1,228.000,0.951,0.000,0.000,0.604,0.800,1.000
268.000,24,access,10.000,50.000,0.024,8.000,-71.000,64.000,65.000,55.000,1,1,44.000,18.000,56.000,82.133,90.000,-150.000,0.000,1,226.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,25,access,11.520,232.000,0.379,23.200,-86.000,66.000,74.000,78.000,1,1,42.000,20.000,42.000,82.133,150.000,-150.000,0.000,1,177.750,0.820,0.700,0.700,0.604,0.800,1.000
268.000,26,access,32.000,41.000,0.010,4.100,-76.000,47.000,56.000,37.000,1,1,77.000,27.000,63.000,82.133,-150.000,-90.000,0.000,1,211.000,0.951,0.000,0.000,0.604,0.800,1.000
268.000,27,access,22.000,59.000,0.017,5.900,-63.000,73.000,60.000,37.000,1,1,38.000,29.000,75.000,82.133,-90.000,-90.000,0.000,1,222.000,0.952,0.000,0.000,0.604,0.800,1.000
268.000,28,access,24.000,27.000,0.017,3.700,-68.000,51.000,75.000,61.000,1,1,51.000,11.000,69.000,82.133,-30.000,-90.000,0.000,1,225.000,0.959,0.000,0.000,0.604,0.800,1.000
268.000,29,access,19.000,40.000,0.018,5.000,-62.000,72.000,45.000,66.000,1,1,47.000,11.000,79.000,82.133,30.000,-90.000,0.000,1,228.000,0.953,0.000,0.000,0.604,0.800,1.000
268.000,30,access,30.000,25.000,0.018,6.500,-78.000,63.000,61.000,79.000,1,1,56.000,29.000,51.000,82.133,90.000,-90.000,0.000,1,229.000,0.955,0.000,0.000,0.604,0.800,1.000
268.000,31,access,31.000,31.000,0.024,4.100,-85.000,70.000,64.000,69.000,1,1,33.000,39.000,51.000,82.133,150.000,-90.000,0.000,1,215.000,0.952,0.000,0.000,0.604,0.800,1.000
268.000,32,access,21.000,25.000,0.021,5.500,-82.000,65.000,74.000,67.000,1,1,41.000,12.000,72.000,82.133,-150.000,-30.000,0.000,1,222.000,0.955,0.000,0.000,0.604,0.800,1.000
268.000,33,access,33.000,43.000,0.021,6.300,-65.000,41.000,57.000,79.000,1,1,47.000,33.000,52.000,82.133,-90.000,-30.000,0.000,1,222.000,0.956,0.000,0.000,0.604,0.800,1.000
268.000,34,access,11.000,34.000,0.015,6.400,-68.000,68.000,40.000,65.000,1,1,41.000,34.000,60.000,82.133,-30.000,-30.000,0.000,1,212.000,0.955,0.000,0.000,0.604,0.800,1.000
268.000,35,access,15.000,34.000,0.011,4.400,-83.000,49.000,69.000,39.000,1,1,72.000,26.000,62.000,82.133,30.000,-30.000,0.000,1,227.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,36,access,21.000,33.000,0.029,6.300,-60.000,77.000,55.000,58.000,1,1,66.000,23.000,76.000,82.133,90.000,-30.000,0.000,1,216.000,0.950,0.000,0.000,0.604,0.800,1.000
268.000,37,access,18.000,55.000,0.028,8.500,-89.000,66.000,63.000,37.000,1,1,42.000,16.000,47.000,82.133,150.000,-30.000,0.000,1,223.000,0.952,0.000,0.000,0.604,0.800,1.000
268.000,38,access,33.000,57.000,0.011,9.700,-70.000,59.000,71.000,50.000,1,1,44.000,21.000,79.000,82.133,-150.000,30.000,0.000,1,212.000,0.950,0.000,0.000,0.604,0.800,1.000
268.000,39,access,12.000,49.000,0.027,5.900,-88.000,36.000,61.000,70.000,1,1,59.000,10.000,66.000,82.133,-90.000,30.000,0.000,1,227.000,0.956,0.000,0.000,0.604,0.800,1.000
268.000,40,access,34.000,44.000,0.029,8.400,-70.000,49.000,46.000,62.000,1,1,44.000,16.000,73.000,82.133,-30.000,30.000,0.000,1,222.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,41,access,37.000,28.000,0.028,2.800,-80.000,35.000,59.000,38.000,1,1,33.000,17.000,44.000,82.133,30.000,30.000,0.000,1,228.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,42,access,34.000,53.000,0.025,7.300,-86.000,57.000,74.000,66.000,1,1,62.000,26.000,48.000,82.133,90.000,30.000,0.000,1,226.000,0.956,0.000,0.000,0.604,0.800,1.000
268.000,43,access,10.000,58.000,0.024,6.800,-65.000,32.000,69.000,75.000,1,1,74.000,31.000,63.000,82.133,150.000,30.000,0.000,1,217.000,0.954,0.000,0.000,0.604,0.800,1.000
268.000,44,access,23.000,39.000,0.016,4.900,-63.000,41.000,59.000,61.000,1,1,35.000,37.000,69.000,82.133,-150.000,90.000,0.000,1,213.000,0.955,0.000,0.000,0.604,0.800,1.000
268.000,45,access,39.000,54.000,0.023,8.400,-88.000,46.000,70.000,72.000,1,1,37.000,18.000,46.000,82.133,-90.000,90.000,0.000,1,228.000,0.952,0.000,0.000,0.604,0.800,1.000
268.000,46,access,18.000,35.000,0.020,4.500,-83.000,75.000,41.000,69.000,1,1,78.000,14.000,42.000,82.133,-30.000,90.000,0.000,1,212.000,0.958,0.000,0.000,0.604,0.800,1.000
268.000,47,access,27.000,45.000,0.027,7.500,-81.000,69.000,76.000,65.000,1,1,63.000,35.000,63.000,82.133,30.000,90.000,0.000,1,215.000,0.956,0.000,0.000,0.604,0.800,1.000
268.000,48,access,25.000,49.000,0.022,6.900,-71.000,46.000,44.000,69.000,1,1,34.000,38.000,46.000,82.133,90.000,90.000,0.000,1,225.000,0.956,0.000,0.000,0.604,0.800,1.000
268.000,49,access,15.000,37.000,0.024,5.700,-69.000,48.000,59.000,35.000,1,1,78.000,22.000,65.000,82.133,150.000,90.000,0.000,1,221.000,0.951,0.000,0.000,0.604,0.800,1.000
270.000,0,core,87.900,153.000,0.802,15.300,-71.000,58.000,65.000,47.000,4,4,72.000,22.000,52.000,82.000,0.000,0.000,0.000,0,149.100,0.766,1.000,1.000,0.604,0.800,1.000
270.000,1,core,89.100,119.000,0.801,14.900,-85.000,37.000,72.000,41.000,4,4,66.000,24.000,77.000,82.000,100.000,0.000,0.000,0,158.900,0.761,1.000,1.000,0.604,0.800,1.000
270.000,2,core,848.000,11.000,0.001,2.100,-85.000,57.000,46.000,52.000,4,4,72.000,27.000,62.000,82.000,-100.000,0.000,0.000,1,211.000,0.959,0.000,0.000,0.604,0.800,1.000
270.000,3,core,800.000,12.000,0.002,4.200,-66.000,43.000,45.000,77.000,4,4,43.000,12.000,45.000,82.000,0.000,100.000,0.000,1,214.000,0.959,0.000,0.000,0.604,0.800,1.000
270.000,4,core,726.000,11.000,0.001,2.100,-61.000,49.000,63.000,30.000,4,4,52.000,10.000,68.000,82.000,0.000,-100.000,0.000,1,212.000,0.955,0.000,0.000,0.604,0.800,1.000
270.000,5,distribution,7.900,260.000,0.607,30.000,-65.000,74.000,59.000,44.000,3,3,45.000,17.000,40.000,82.000,150.000,0.000,0.000,0,159.600,0.766,1.000,1.000,0.604,0.800,1.000
270.000,6,distribution,42.000,32.000,0.008,4.200,-63.000,37.000,54.000,30.000,3,3,71.000,35.000,59.000,82.000,137.032,61.010,0.000,1,215.000,0.954,0.000,0.000,0.604,0.800,1.000
270.000,7,distribution,31.680,368.000,0.426,38.800,-71.000,70.000,61.000,61.000,3,3,36.000,16.000,65.000,82.000,100.370,111.472,0.000,1,178.540,0.823,0.700,0.700,0.604,0.800,1.000
270.000,8,distribution,45.000,18.000,0.007,1.800,-72.000,60.000,70.000,56.000,3,3,62.000,15.000,63.000,82.000,46.353,142.658,0.000,1,215.000,0.955,0.000,0.000,0.604,0.800,1.000
270.000,9,distribution,78.000,20.000,0.009,2.000,-82.000,37.000,57.000,40.000,3,3,60.000,10.000,72.000,82.000,-15.679,149.178,0.000,1,215.000,0.954,0.000,0.000,0.604,0.800,1.000
270.000,10,distribution,51.000,26.000,0.013,3.600,-84.000,71.000,41.000,79.000,3,3,36.000,23.000,60.000,82.000,-75.000,129.904,0.000,1,219.000,0.959,0.000,0.000,0.604,0.800,1.000
270.000,11,distribution,78.000,34.000,0.009,5.400,-70.000,41.000,67.000,46.000,3,3,41.000,11.000,74.000,82.000,-121.353,88.168,0.000,1,223.000,0.954,0.000,0.000,0.604,0.800,1.000
270.000,12,distribution,40.000,16.000,0.009,3.600,-74.000,74.000,76.000,23.000,3,3,70.000,23.000,47.000,82.000,-146.722,31.187,0.000,1,213.000,0.953,0.000,0.000,0.604,0.800,1.000
270.000,13,distribution,61.000,27.000,0.010,6.700,-87.000,68.000,79.000,41.000,3,3,32.000,10.000,52.000,82.000,-146.722,-31.187,0.000,1,226.000,0.954,0.000,0.000,0.604,0.800,1.000
270.000,14,distribution,61.000,31.000,0.011,6.100,-64.000,36.000,51.000,70.000,3,3,33.000,38.000,46.000,82.000,-121.353,-88.168,0.000,1,213.000,0.952,0.000,0.000,0.604,0.800,1.000
270.000,15,distribution,62.000,28.000,0.011,6.800,-89.000,66.000,55.000,24.000,3,3,42.000,12.000,44.000,82.000,-75.000,-129.904,0.000,1,225.000,0.950,0.000,0.000,0.604,0.800,1.000
270.000,16,distribution,53.000,30.000,0.012,6.000,-72.000,36.000,51.000,46.000,3,3,46.000,18.000,53.000,82.000,-15.679,-149.178,0.000,1,225.000,0.950,0.000,0.000,0.604,0.800,1.000
270.000,17,distribution,40.000,25.000,0.013,4.500,-71.000,64.000,59.000,24.000,3,3,55.000,19.000,60.000,82.000,46.353,-142.658,0.000,1,228.000,0.958,0.000,0.000,0.604,0.800,1.000
270.000,18,distribution,60.000,30.000,0.009,5.000,-89.000,58.000,43.000,29.000,3,3,47.000,27.000,57.000,82.000,100.370,-111.472,0.000,1,224.000,0.959,0.000,0.000,0.604,0.800,1.000
270.000,19,distribution,50.000,28.000,0.009,6.800,-72.000,69.000,72.000,20.000,3,3,31.000,25.000,46.000,82.000,137.032,-61.010,0.000,1,220.000,0.958,0.000,0.000,0.604,0.800,1.000
270.000,20,access,3.100,306.000,0.521,33.600,-87.000,55.000,77.000,58.000,1,1,65.000,17.000,77.000,82.000,-150.000,-150.000,0.000,0,155.400,0.761,1.000,1.000,0.604,0.800,1.000
270.000,21,access,20.000,58.000,0.026,8.800,-62.000,72.000,61.000,31.000,1,1,36.000,25.000,72.000,82.000,-90.000,-150.000,0.000,1,217.000,0.956,0.000,0.000,0.604,0.800,1.000
270.000,22,access,10.000,48.000,0.023,5.800,-87.000,48.000,78.000,28.000,1,1,51.000,37.000,46.000,82.000,-30.000,-150.000,0.000,1,215.000,0.954,0.000,0.000,0.604,0.800,1.000
270.000,23,access,19.000,46.000,0.013,7.600,-76.000,63.000,62.000,42.000,1,1,53.000,24.000,66.000,82.000,30.000,-150.000,0.000,1,218.000,0.955,0.000,0.000,0.604,0.800,1.000
270.000,24,access,24.000,27.000,0.022,6.700,-60.000,75.000,52.000,24.000,1,1,41.000,19.000,52.000,82.000,90.000,-150.000,0.000,1,212.000,0.959,0.000,0.000,0.604,0.800,1.000
270.000,25,access,23.040,432.000,0.364,43.200,-77.000,30.000,53.000,34.000,1,1,63.000,11.000,47.000,82.000,150.000,-150.000,0.000,1,173.010,0.823,0.700,0.700,0.604,0.800,1.000
270.000,26,access,15.000,26.000,0.021,4.600,-81.000,75.000,49.000,73.000,1,1,71.000,19.000,48.000,82.000,-150.000,-90.000,0.000,1,212.000,0.952,0.000,0.000,0.604,0.800,1.000
270.000,27,access,33.000,26.000,0.011,5.600,-64.000,44.000,75.000,71.000,1,1,39.000,34.000,42.000,82.000,-90.000,-90.000,0.000,1,224.000,0.958,0.000,0.000,0.604,0.800,1.000
270.000,28,access,34.000,29.000,0.017,2.900,-72.000,49.000,49.000,64.000,1,1,67.000,32.000,71.000,82.000,-30.000,-90.000,0.000,1,216.000,0.956,0.000,0.000,0.604,0.800,1.000
270.000,29,access,18.000,45.000,0.023,7.500,-84.000,67.000,53.000,24.000,1,1,52.000,19.000,79.000,82.000,30.000,-90.000,0.000,1,218.000,0.955,0.000,0.000,0.604,0.800,1.000
270.000,30,access,29.000,27.000,0.020,2.700,-83.000,74.000,53.000,21.000,1,1,61.000,35.000,43.000,82.000,90.000,-90.000,0.000,1,214.000,0.954,0.000,0.000,0.604,0.800,1.000
270.000,31,access,30.000,46.000,0.022,4.600,-80.000,58.000,70.000,45.000,1,1,78.000,34.000,44.000,82.000,150.000,-90.000,0.000,1,212.000,0.953,0.000,0.000,0.604,0.800,1.000
270.000,32,access,21.000,36.000,0.019,6.600,-65.000,52.000,52.000,31.000,1,1,69.000,37.000,65.000,82.000,-150.000,-30.000,0.000,1,222.000,0.950,0.000,0.000,0.604,0.800,1.000
270.000,33,access,22.000,26.000,0.028,5.600,-61.000,38.000,43.000,44.000,1,1,68.000,23.000,64.000,82.000,-90.000,-30.000,0.000,1,227.000,0.956,0.000,0.000,0.604,0.800,1.000
270.000,34,access,31.000,35.000,0.012,4.500,-88.000,56.000,58.000,30.000,1,1,44.000,33.000,53.000,82.000,-30.000,-30.000,0.000,1,227.000,0.955,0.000,0.000,0.604,0.800,1.000
270.000,35,access,19.000,55.000,0.012,7.500,-79.000,41.000,54.000,35.000,1,1,41.000,15.000,75.000,82.000,30.000,-30.000,0.000,1,228.000,0.952,0.000,0.000,0.604,0.800,1.000
270.000,36,access,34.000,26.000,0.016,4.600,-82.000,70.000,44.000,39.000,1,1,38.000,13.000,65.000,82.000,90.000,-30.000,0.000,1,219.000,0.957,0.000,0.000,0.604,0.800,1.000
270.000,37,access,16.000,25.000,0.029,2.500,-79.000,33.000,49.000,61.000,1,1,60.000,20.000,64.000,82.000,150.000,-30.000,0.000,1,212.000,0.950,0.000,0.000,0.604,0.800,1.000
270.000,38,access,16.000,33.000,0.026,5.300,-77.000,31.000,64.000,55.000,1,1,68.000,36.000,45.000,82.000,-150.000,30.000,0.000,1,214.000,0.953,0.000,0.000,0.604,0.800,1.000
270.000,39,access,35.000,35.000,0.023,4.500,-85.000,31.000,73.000,36.000,1,1,62.000,32.000,41.000,82.000,-90.000,30.000,0.000,1,210.000,0.950,0.000,0.000,0.604,0.800,1.000
270.000,40,access,33.000,36.000,0.013,7.600,-73.000,58.000,75.000,29.000,1,1,33.000,23.000,50.000,82.000,-30.000,30.000,0.000,1,223.000,0.952,0.000,0.000,0.604,0.800,1.000
270.000,41,access,19.000,53.000,0.029,9.300,-72.000,48.000,76.000,64.000,1,1,31.000,21.000,65.000,82.000,30.000,30.000,0.000,1,215.000,0.955,0.000,0.000,0.604,0.800,1.000
270.000,42,access,27.000,39.000,0.019,7.900,-87.000,53.000,68.000,60.000,1,1,65.000,13.000,40.000,82.000,90.000,30.000,0.000,1,229.000,0.950,0.000,0.000,0.604,0.800,1.000
270.000,43,access,30.000,27.000,0.013,4.700,-73.000,42.000,59.000,68.000,1,1,48.000,13.000,48.000,82.000,150.000,30.000,0.000,1,213.000,0.953,0.000,0.000,0.604,0.800,1.000
270.000,44,access,24.000,57.000,0.010,7.700,-67.000,46.000,68.000,37.000,1,1,71.000,16.000,63.000,82.000,-150.000,90.000,0.000,1,227.000,0.955,0.000,0.000,0.604,0.800,1.000
270.000,45,access,21.000,48.000,0.018,7.800,-87.000,74.000,64.000,40.000,1,1,68.000,17.000,64.000,82.000,-90.000,90.000,0.000,1,214.000,0.958,0.000,0.000,0.604,0.800,1.000
270.000,46,access,30.000,46.000,0.014,4.600,-63.000,76.000,77.000,40.000,1,1,73.000,14.000,76.000,82.000,-30.000,90.000,0.000,1,213.000,0.954,0.000,0.000,0.604,0.800,1.000
270.000,47,access,32.000,54.000,0.029,5.400,-80.000,67.000,67.000,28.000,1,1,77.000,24.000,64.000,82.000,30.000,90.000,0.000,1,210.000,0.957,0.000,0.000,0.604,0.800,1.000
270.000,48,access,21.000,46.000,0.013,4.600,-89.000,48.000,48.000,35.000,1,1,78.000,13.000,42.000,82.000,90.000,90.000,0.000,1,221.000,0.952,0.000,0.000,0.604,0.800,1.000
270.000,49,access,15.000,48.000,0.015,8.800,-68.000,59.000,41.000,55.000,1,1,72.000,31.000,72.000,82.000,150.000,90.000,0.000,1,222.000,0.950,0.000,0.000,0.604,0.800,1.000
272.000,0,core,89.800,187.000,0.802,21.700,-61.000,36.000,52.000,46.000,4,4,74.000,13.000,67.000,81.867,0.000,0.000,0.000,0,150.500,0.763,1.000,1.000,0.604,0.800,1.000
272.000,1,core,86.000,221.000,0.801,22.100,-81.000,69.000,59.000,27.000,4,4,42.000,28.000,46.000,81.867,100.000,0.000,0.000,0,155.400,0.760,1.000,1.000,0.604,0.800,1.000
272.000,2,core,713.000,9.000,0.002,1.900,-89.000,37.000,53.000,34.000,4,4,70.000,26.000,72.000,81.867,-100.000,0.000,0.000,1,213.000,0.957,0.000,0.000,0.604,0.800,1.000
272.000,3,core,752.000,7.000,0.002,3.700,-63.000,58.000,71.000,25.000,4,4,48.000,12.000,67.000,81.867,0.000,100.000,0.000,1,215.000,0.952,0.000,0.000,0.604,0.800,1.000
272.000,4,core,769.000,14.000,0.001,5.400,-81.000,33.000,47.000,70.000,4,4,51.000,28.000,48.000,81.867,0.000,-100.000,0.000,1,217.000,0.955,0.000,0.000,0.604,0.800,1.000
272.000,5,distribution,5.400,247.000,0.613,27.700,-85.000,42.000,50.000,27.000,3,3,61.000,16.000,65.000,81.867,150.000,0.000,0.000,0,149.100,0.765,1.000,1.000,0.604,0.800,1.000
272.000,6,distribution,64.000,28.000,0.010,6.800,-75.000,41.000,63.000,70.000,3,3,75.000,27.000,75.000,81.867,137.032,61.010,0.000,1,216.000,0.950,0.000,0.000,0.604,0.800,1.000
272.000,7,distribution,38.880,253.000,0.433,27.300,-67.000,36.000,57.000,34.000,3,3,51.000,33.000,48.000,81.867,100.370,111.472,0.000,1,176.170,0.821,0.700,0.700,0.604,0.800,1.000
272.000,8,distribution,51.000,17.000,0.006,1.700,-81.000,37.000,71.000,73.000,3,3,64.000,36.000,65.000,81.867,46.353,142.658,0.000,1,217.000,0.950,0.000,0.000,0.604,0.800,1.000
272.000,9,distribution,67.000,23.000,0.005,4.300,-84.000,63.000,60.000,51.000,3,3,78.000,27.000,79.000,81.867,-15.679,149.178,0.000,1,214.000,0.955,0.000,0.000,0.604,0.800,1.000
272.000,10,distribution,55.000,26.000,0.005,6.600,-75.000,43.000,43.000,65.000,3,3,69.000,16.000,64.000,81.867,-75.000,129.904,0.000,1,220.000,0.952,0.000,0.000,0.604,0.800,1.000
272.000,11,distribution,62.000,25.000,0.013,5.500,-69.000,67.000,44.000,37.000,3,3,54.000,10.000,60.000,81.867,-121.353,88.168,0.000,1,219.000,0.955,0.000,0.000,0.604,0.800,1.000
272.000,12,distribution,46.000,27.000,0.005,3.700,-77.000,62.000,56.000,39.000,3,3,76.000,11.000,65.000,81.867,-146.722,31.187,0.000,1,214.000,0.951,0.000,0.000,0.604,0.800,1.000
272.000,13,distribution,79.000,33.000,0.009,4.300,-88.000,53.000,67.000,53.000,3,3,63.000,19.000,52.000,81.867,-146.722,-31.187,0.000,1,226.000,0.953,0.000,0.000,0.604,0.800,1.000
272.000,14,distribution,68.000,21.000,0.014,2.100,-82.000,59.000,41.000,24.000,3,3,65.000,19.000,48.000,81.867,-121.353,-88.168,0.000,1,218.000,0.958,0.000,0.000,0.604,0.800,1.000
272.000,15,distribution,63.000,15.000,0.009,1.500,-65.000,51.000,63.000,50.000,3,3,30.000,21.000,74.000,81.867,-75.000,-129.904,0.000,1,227.000,0.955,0.000,0.000,0.604,0.800,1.000
272.000,16,distribution,47.000,21.000,0.014,6.100,-84.000,70.000,78.000,45.000,3,3,67.000,20.000,74.000,81.867,-15.679,-149.178,0.000,1,218.000,0.951,0.000,0.000,0.604,0.800,1.000
