Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity
460.000,46,access,11.000,45.000,0.011,8.500,-87.000,78.000,55.000,29.000,1,1,38.000,13.000,41.000,84.667,33.596,60.510,0.000,1,216.000,0.953,0.000,0.000
460.000,47,access,22.000,28.000,0.017,6.800,-83.000,34.000,47.000,34.000,1,1,50.000,26.000,43.000,84.667,-12.622,-12.602,0.000,1,213.000,0.953,0.000,0.000
460.000,48,access,31.000,33.000,0.026,3.300,-64.000,55.000,68.000,29.000,1,1,59.000,35.000,77.000,84.667,46.948,49.533,0.000,1,218.000,0.952,0.000,0.000
460.000,49,access,34.000,30.000,0.015,7.000,-63.000,56.000,55.000,27.000,1,1,62.000,18.000,63.000,84.667,44.929,-10.507,0.000,1,210.000,0.958,0.000,0.000
470.000,0,core,229.433,99.400,0.661,13.940,-70.000,56.000,55.000,34.000,4,4,66.000,11.000,40.000,84.333,0.000,0.000,0.000,0,170.818,0.799,0.825,0.825
470.000,1,core,462.453,44.600,0.397,7.460,-66.000,37.000,78.000,35.000,4,4,38.000,11.000,51.000,84.333,50.000,0.000,0.000,1,194.994,0.864,0.495,0.495
470.000,2,core,743.000,5.000,0.001,4.500,-85.000,58.000,63.000,25.000,4,4,75.000,16.000,41.000,84.333,-50.000,0.000,0.000,1,223.000,0.953,0.000,0.000
470.000,3,core,720.000,5.000,0.002,3.500,-63.000,32.000,44.000,34.000,4,4,70.000,31.000,43.000,84.333,0.000,50.000,0.000,1,211.000,0.950,0.000,0.000
470.000,4,core,768.000,13.000,0.001,3.300,-82.000,64.000,41.000,47.000,4,4,60.000,38.000,78.000,84.333,0.000,-50.000,0.000,1,221.000,0.951,0.000,0.000
470.000,5,distribution,45.000,30.000,0.008,6.000,-72.000,45.000,56.000,24.000,3,3,40.000,21.000,56.000,84.333,25.000,0.000,0.000,1,221.000,0.956,0.000,0.000
470.000,6,distribution,45.000,32.000,0.013,4.200,-68.000,67.000,70.000,39.000,3,3,46.000,24.000,75.000,84.333,22.839,10.168,0.000,1,218.000,0.953,0.000,0.000
470.000,7,distribution,49.000,18.000,0.012,3.800,-85.000,66.000,54.000,24.000,3,3,61.000,28.000,59.000,84.333,16.728,18.579,0.000,1,210.000,0.951,0.000,0.000
470.000,8,distribution,47.000,17.000,0.007,5.700,-60.000,69.000,49.000,53.000,3,3,48.000,27.000,42.000,84.333,7.725,23.776,0.000,1,220.000,0.951,0.000,0.000
470.000,9,distribution,58.000,21.000,0.013,5.100,-77.000,78.000,48.000,31.000,3,3,42.000,23.000,47.000,84.333,-2.613,24.863,0.000,1,224.000,0.951,0.000,0.000
470.000,10,distribution,7.800,286.000,0.614,31.600,-61.000,33.000,61.000,62.000,3,3,52.000,31.000,63.000,84.333,-12.500,21.651,0.000,0,158.200,0.767,1.000,1.000
470.000,11,distribution,53.000,21.000,0.006,3.100,-68.000,56.000,47.000,51.000,3,3,46.000,15.000,61.000,84.333,-20.225,14.695,0.000,1,210.000,0.958,0.000,0.000
470.000,12,distribution,74.000,23.000,0.008,4.300,-69.000,56.000,60.000,20.000,3,3,55.000,33.000,55.000,84.333,-24.454,5.198,0.000,1,220.000,0.955,0.000,0.000
470.000,13,distribution,66.000,20.000,0.012,2.000,-85.000,52.000,52.000,25.000,3,3,76.000,20.000,51.000,84.333,-24.454,-5.198,0.000,1,229.000,0.959,0.000,0.000
470.000,14,distribution,53.000,28.000,0.013,6.800,-68.000,50.000,66.000,34.000,3,3,34.000,28.000,52.000,84.333,-20.225,-14.695,0.000,1,220.000,0.954,0.000,0.000
470.000,15,distribution,31.680,264.500,0.432,26.450,-85.000,53.000,74.000,46.000,3,3,56.000,31.000,71.000,84.333,-12.500,-21.651,0.000,1,172.220,0.820,0.700,0.700
470.000,16,distribution,68.000,31.000,0.012,5.100,-86.000,30.000,73.000,51.000,3,3,56.000,23.000,71.000,84.333,-2.613,-24.863,0.000,1,221.000,0.950,0.000,0.000
470.000,17,distribution,53.000,24.000,0.010,3.400,-81.000,39.000,71.000,45.000,3,3,67.000,17.000,61.000,84.333,7.725,-23.776,0.000,1,211.000,0.952,0.000,0.000
470.000,18,distribution,73.000,18.000,0.012,3.800,-83.000,73.000,60.000,25.000,3,3,68.000,37.000,75.000,84.333,16.728,-18.579,0.000,1,215.000,0.954,0.000,0.000
470.000,19,distribution,71.000,15.000,0.007,3.500,-86.000,48.000,40.000,38.000,3,3,79.000,21.000,49.000,84.333,22.839,-10.168,0.000,1,216.000,0.951,0.000,0.000
470.000,20,access,33.000,29.000,0.026,4.900,-85.000,59.000,47.000,72.000,1,1,68.000,32.000,47.000,84.333,-0.043,-34.365,0.000,1,220.000,0.950,0.000,0.000
470.000,21,access,31.000,53.000,0.015,8.300,-60.000,47.000,75.000,31.000,1,1,76.000,21.000,41.000,84.333,69.939,27.469,0.000,1,218.000,0.955,0.000,0.000
470.000,22,access,26.000,46.000,0.012,4.600,-79.000,69.000,57.000,59.000,1,1,61.000,33.000,40.000,84.333,48.003,-12.872,0.000,1,218.000,0.950,0.000,0.000
470.000,23,access,30.000,32.000,0.028,4.200,-62.000,40.000,49.000,68.000,1,1,58.000,31.000,67.000,84.333,50.284,36.859,0.000,1,214.000,0.954,0.000,0.000
470.000,24,access,23.000,52.000,0.016,7.200,-67.000,58.000,52.000,50.000,1,1,75.000,21.000,41.000,84.333,-32.558,73.391,0.000,1,216.000,0.955,0.000,0.000
470.000,25,access,5.980,330.600,0.324,34.060,-85.000,33.000,70.000,41.000,1,1,44.000,15.000,61.000,84.333,-16.745,-59.145,0.000,1,178.760,0.838,0.600,0.600
470.000,26,access,16.000,55.000,0.012,7.500,-82.000,40.000,56.000,59.000,1,1,75.000,25.000,47.000,84.333,-65.730,16.011,0.000,1,227.000,0.954,0.000,0.000
470.000,27,access,17.000,57.000,0.025,5.700,-83.000,64.000,48.000,48.000,1,1,70.000,25.000,73.000,84.333,-37.397,56.216,0.000,1,221.000,0.958,0.000,0.000
470.000,28,access,23.000,41.000,0.017,4.100,-63.000,74.000,73.000,79.000,1,1,31.000,27.000,70.000,84.333,1.242,42.877,0.000,1,228.000,0.950,0.000,0.000
470.000,29,access,29.000,36.000,0.027,4.600,-72.000,71.000,67.000,21.000,1,1,63.000,33.000,57.000,84.333,-43.836,0.684,0.000,1,215.000,0.956,0.000,0.000
470.000,30,access,31.000,56.000,0.018,6.600,-64.000,73.000,71.000,26.000,1,1,69.000,36.000,50.000,84.333,-48.724,-7.165,0.000,1,218.000,0.954,0.000,0.000
470.000,31,access,24.000,25.000,0.014,2.500,-79.000,52.000,50.000,37.000,1,1,79.000,23.000,70.000,84.333,-0.977,72.721,0.000,1,223.000,0.955,0.000,0.000
470.000,32,access,18.000,51.000,0.013,6.100,-74.000,33.000,44.000,40.000,1,1,36.000,11.000,54.000,84.333,40.148,10.730,0.000,1,211.000,0.953,0.000,0.000
470.000,33,access,27.000,32.000,0.025,4.200,-61.000,76.000,74.000,58.000,1,1,51.000,35.000,71.000,84.333,66.170,33.385,0.000,1,215.000,0.950,0.000,0.000
470.000,34,access,14.000,50.000,0.022,7.000,-75.000,31.000,46.000,68.000,1,1,67.000,10.000,64.000,84.333,15.792,-6.187,0.000,1,217.000,0.955,0.000,0.000
470.000,35,access,9.760,300.333,0.255,30.033,-62.000,54.000,77.000,24.000,1,1,47.000,18.000,42.000,84.333,31.896,21.447,0.000,1,183.180,0.869,0.467,0.467
470.000,36,access,23.000,47.000,0.016,4.700,-65.000,72.000,59.000,23.000,1,1,46.000,24.000,44.000,84.333,-14.983,66.764,0.000,1,220.000,0.950,0.000,0.000
470.000,37,access,32.000,29.000,0.011,5.900,-88.000,31.000,58.000,57.000,1,1,43.000,23.000,43.000,84.333,44.102,-74.754,0.000,1,223.000,0.958,0.000,0.000
470.000,38,access,20.000,34.000,0.020,3.400,-88.000,68.000,65.000,48.000,1,1,60.000,13.000,62.000,84.333,37.624,71.157,0.000,1,221.000,0.952,0.000,0.000
470.000,39,access,29.000,36.000,0.018,6.600,-79.000,33.000,78.000,78.000,1,1,79.000,26.000,71.000,84.333,-26.588,72.716,0.000,1,223.000,0.950,0.000,0.000
470.000,40,access,19.000,53.000,0.026,8.300,-62.000,78.000,49.000,36.000,1,1,35.000,29.000,66.000,84.333,71.934,-37.770,0.000,1,212.000,0.956,0.000,0.000
470.000,41,access,20.000,27.000,0.026,4.700,-63.000,52.000,50.000,53.000,1,1,65.000,19.000,69.000,84.333,19.526,64.890,0.000,1,215.000,0.951,0.000,0.000
470.000,42,access,33.000,54.000,0.018,7.400,-62.000,58.000,72.000,30.000,1,1,79.000,36.000,40.000,84.333,-14.497,15.265,0.000,1,219.000,0.952,0.000,0.000
470.000,43,access,10.000,57.000,0.015,7.700,-67.000,36.000,73.000,41.000,1,1,63.000,36.000,63.000,84.333,4.280,5.968,0.000,1,210.000,0.958,0.000,0.000
470.000,44,access,35.000,52.000,0.028,6.200,-86.000,41.000,40.000,50.000,1,1,30.000,34.000,51.000,84.333,-67.892,-63.777,0.000,1,226.000,0.951,0.000,0.000
470.000,45,access,22.000,39.000,0.020,3.900,-72.000,41.000,50.000,30.000,1,1,38.000,30.000,48.000,84.333,16.058,-69.488,0.000,1,218.000,0.956,0.000,0.000
470.000,46,access,33.000,26.000,0.021,3.600,-64.000,52.000,45.000,47.000,1,1,55.000,23.000,58.000,84.333,33.596,60.510,0.000,1,220.000,0.954,0.000,0.000
470.000,47,access,25.000,48.000,0.028,7.800,-65.000,66.000,63.000,61.000,1,1,77.000,36.000,54.000,84.333,-12.622,-12.602,0.000,1,219.000,0.954,0.000,0.000
470.000,48,access,19.000,41.000,0.012,5.100,-62.000,48.000,58.000,78.000,1,1,37.000,22.000,62.000,84.333,46.948,49.533,0.000,1,211.000,0.957,0.000,0.000
470.000,49,access,34.000,29.000,0.027,4.900,-80.000,79.000,73.000,37.000,1,1,62.000,30.000,63.000,84.333,44.929,-10.507,0.000,1,217.000,0.959,0.000,0.000
480.000,0,core,240.560,106.133,0.615,14.613,-72.000,60.000,65.000,29.000,4,4,78.000,38.000,60.000,84.000,0.000,0.000,0.000,1,164.780,0.810,0.767,0.767
480.000,1,core,502.788,108.680,0.370,13.868,-81.000,50.000,70.000,40.000,4,4,45.000,10.000,49.000,84.000,50.000,0.000,0.000,1,181.020,0.864,0.460,0.460
480.000,2,core,818.000,14.000,0.001,3.400,-84.000,57.000,66.000,54.000,4,4,61.000,18.000,46.000,84.000,-50.000,0.000,0.000,1,211.000,0.953,0.000,0.000
480.000,3,core,737.000,5.000,0.001,2.500,-77.000,49.000,44.000,78.000,4,4,72.000,15.000,79.000,84.000,0.000,50.000,0.000,1,217.000,0.950,0.000,0.000
480.000,4,core,762.000,12.000,0.001,5.200,-74.000,62.000,47.000,79.000,4,4,36.000,12.000,66.000,84.000,0.000,-50.000,0.000,1,214.000,0.958,0.000,0.000
480.000,5,distribution,44.000,21.000,0.005,4.100,-85.000,48.000,66.000,65.000,3,3,52.000,13.000,74.000,84.000,25.000,0.000,0.000,1,223.000,0.952,0.000,0.000
480.000,6,distribution,46.000,19.000,0.011,1.900,-60.000,31.000,44.000,78.000,3,3,77.000,10.000,43.000,84.000,22.839,10.168,0.000,1,213.000,0.955,0.000,0.000
480.000,7,distribution,65.000,26.000,0.014,6.600,-87.000,30.000,59.000,31.000,3,3,37.000,14.000,69.000,84.000,16.728,18.579,0.000,1,219.000,0.958,0.000,0.000
480.000,8,distribution,45.000,26.000,0.008,6.600,-74.000,53.000,44.000,29.000,3,3,35.000,14.000,40.000,84.000,7.725,23.776,0.000,1,228.000,0.955,0.000,0.000
480.000,9,distribution,71.000,17.000,0.013,4.700,-83.000,77.000,52.000,73.000,3,3,53.000,39.000,53.000,84.000,-2.613,24.863,0.000,1,222.000,0.955,0.000,0.000
480.000,10,distribution,5.200,221.000,0.607,24.100,-79.000,36.000,48.000,34.000,3,3,67.000,12.000,69.000,84.000,-12.500,21.651,0.000,0,159.600,0.761,1.000,1.000
480.000,11,distribution,71.000,27.000,0.009,2.700,-79.000,74.000,59.000,47.000,3,3,37.000,23.000,74.000,84.000,-20.225,14.695,0.000,1,225.000,0.954,0.000,0.000
480.000,12,distribution,41.000,23.000,0.012,3.300,-74.000,76.000,49.000,77.000,3,3,36.000,20.000,63.000,84.000,-24.454,5.198,0.000,1,222.000,0.954,0.000,0.000
480.000,13,distribution,64.000,31.000,0.005,4.100,-82.000,71.000,68.000,39.000,3,3,36.000,10.000,73.000,84.000,-24.454,-5.198,0.000,1,228.000,0.955,0.000,0.000
480.000,14,distribution,68.000,32.000,0.006,7.200,-81.000,62.000,49.000,25.000,3,3,65.000,23.000,44.000,84.000,-20.225,-14.695,0.000,1,213.000,0.953,0.000,0.000
480.000,15,distribution,38.880,322.000,0.425,33.200,-72.000,39.000,66.000,57.000,3,3,52.000,11.000,70.000,84.000,-12.500,-21.651,0.000,1,178.540,0.822,0.700,0.700
480.000,16,distribution,61.000,15.000,0.011,2.500,-60.000,64.000,69.000,75.000,3,3,71.000,13.000,77.000,84.000,-2.613,-24.863,0.000,1,221.000,0.953,0.000,0.000
480.000,17,distribution,50.000,33.000,0.007,6.300,-68.000,36.000,64.000,47.000,3,3,74.000,36.000,46.000,84.000,7.725,-23.776,0.000,1,215.000,0.954,0.000,0.000
480.000,18,distribution,61.000,20.000,0.013,3.000,-62.000,53.000,54.000,47.000,3,3,70.000,34.000,72.000,84.000,16.728,-18.579,0.000,1,212.000,0.955,0.000,0.000
480.000,19,distribution,61.000,24.000,0.010,2.400,-85.000,42.000,40.000,59.000,3,3,52.000,29.000,58.000,84.000,22.839,-10.168,0.000,1,224.000,0.958,0.000,0.000
480.000,20,access,16.000,31.000,0.022,3.100,-71.000,74.000,79.000,28.000,1,1,66.000,33.000,42.000,84.000,-0.043,-34.365,0.000,1,214.000,0.954,0.000,0.000
480.000,21,access,10.000,41.000,0.024,4.100,-88.000,70.000,50.000,67.000,1,1,55.000,15.000,51.000,84.000,69.939,27.469,0.000,1,217.000,0.955,0.000,0.000
480.000,22,access,17.000,41.000,0.014,6.100,-86.000,69.000,57.000,50.000,1,1,74.000,20.000,45.000,84.000,48.003,-12.872,0.000,1,218.000,0.954,0.000,0.000
480.000,23,access,24.000,44.000,0.013,7.400,-80.000,69.000,42.000,65.000,1,1,66.000,31.000,75.000,84.000,50.284,36.859,0.000,1,217.000,0.953,0.000,0.000
480.000,24,access,38.000,40.000,0.022,4.000,-62.000,75.000,50.000,26.000,1,1,78.000,37.000,47.000,84.000,-32.558,73.391,0.000,1,213.000,0.951,0.000,0.000
480.000,25,access,12.420,197.200,0.312,22.720,-60.000,69.000,47.000,53.000,1,1,55.000,38.000,44.000,84.000,-16.745,-59.145,0.000,1,179.580,0.841,0.600,0.600
480.000,26,access,17.000,28.000,0.021,6.800,-80.000,53.000,55.000,32.000,1,1,45.000,17.000,69.000,84.000,-65.730,16.011,0.000,1,210.000,0.951,0.000,0.000
480.000,27,access,18.000,55.000,0.029,8.500,-76.000,37.000,48.000,63.000,1,1,75.000,28.000,62.000,84.000,-37.397,56.216,0.000,1,225.000,0.953,0.000,0.000
480.000,28,access,12.000,59.000,0.019,7.900,-66.000,71.000,59.000,39.000,1,1,31.000,20.000,72.000,84.000,1.242,42.877,0.000,1,222.000,0.958,0.000,0.000
480.000,29,access,18.000,49.000,0.010,7.900,-72.000,65.000,65.000,47.000,1,1,53.000,31.000,64.000,84.000,-43.836,0.684,0.000,1,227.000,0.955,0.000,0.000
480.000,30,access,23.000,29.000,0.011,6.900,-60.000,78.000,78.000,78.000,1,1,47.000,34.000,72.000,84.000,-48.724,-7.165,0.000,1,224.000,0.959,0.000,0.000
480.000,31,access,17.000,45.000,0.015,7.500,-83.000,60.000,50.000,28.000,1,1,30.000,24.000,55.000,84.000,-0.977,72.721,0.000,1,229.000,0.950,0.000,0.000
480.000,32,access,35.000,47.000,0.011,5.700,-65.000,50.000,60.000,66.000,1,1,56.000,10.000,56.000,84.000,40.148,10.730,0.000,1,228.000,0.958,0.000,0.000
480.000,33,access,14.000,31.000,0.024,6.100,-86.000,48.000,62.000,36.000,1,1,63.000,17.000,68.000,84.000,66.170,33.385,0.000,1,211.000,0.953,0.000,0.000
480.000,34,access,23.000,32.000,0.028,3.200,-61.000,46.000,76.000,70.000,1,1,52.000,21.000,42.000,84.000,15.792,-6.187,0.000,1,227.000,0.953,0.000,0.000
480.000,35,access,18.093,202.667,0.285,24.267,-86.000,69.000,65.000,21.000,1,1,72.000,34.000,69.000,84.000,31.896,21.447,0.000,1,189.000,0.851,0.533,0.533
480.000,36,access,36.000,52.000,0.024,7.200,-63.000,61.000,67.000,36.000,1,1,59.000,18.000,44.000,84.000,-14.983,66.764,0.000,1,223.000,0.951,0.000,0.000
480.000,37,access,25.000,55.000,0.016,6.500,-67.000,32.000,77.000,42.000,1,1,77.000,13.000,72.000,84.000,44.102,-74.754,0.000,1,218.000,0.952,0.000,0.000
480.000,38,access,24.000,25.000,0.026,2.500,-63.000,51.000,48.000,76.000,1,1,40.000,31.000,77.000,84.000,37.624,71.157,0.000,1,228.000,0.956,0.000,0.000
480.000,39,access,29.000,44.000,0.018,4.400,-70.000,72.000,63.000,23.000,1,1,43.000,12.000,57.000,84.000,-26.588,72.716,0.000,1,218.000,0.953,0.000,0.000
480.000,40,access,20.000,35.000,0.014,4.500,-63.000,35.000,51.000,21.000,1,1,50.000,34.000,54.000,84.000,71.934,-37.770,0.000,1,216.000,0.957,0.000,0.000
480.000,41,access,11.000,40.000,0.015,8.000,-74.000,38.000,74.000,69.000,1,1,54.000,17.000,53.000,84.000,19.526,64.890,0.000,1,224.000,0.950,0.000,0.000
480.000,42,access,19.000,27.000,0.017,6.700,-67.000,46.000,47.000,66.000,1,1,47.000,30.000,51.000,84.000,-14.497,15.265,0.000,1,222.000,0.959,0.000,0.000
480.000,43,access,28.000,49.000,0.022,4.900,-63.000,75.000,79.000,35.000,1,1,62.000,35.000,54.000,84.000,4.280,5.968,0.000,1,223.000,0.958,0.000,0.000
480.000,44,access,18.000,37.000,0.010,4.700,-77.000,59.000,53.000,29.000,1,1,31.000,12.000,45.000,84.000,-67.892,-63.777,0.000,1,225.000,0.950,0.000,0.000
480.000,45,access,38.000,28.000,0.012,4.800,-85.000,76.000,75.000,55.000,1,1,61.000,11.000,51.000,84.000,16.058,-69.488,0.000,1,211.000,0.952,0.000,0.000
480.000,46,access,10.000,46.000,0.015,7.600,-63.000,52.000,41.000,35.000,1,1,64.000,28.000,65.000,84.000,33.596,60.510,0.000,1,226.000,0.952,0.000,0.000
480.000,47,access,39.000,39.000,0.026,7.900,-72.000,68.000,67.000,64.000,1,1,41.000,32.000,40.000,84.000,-12.622,-12.602,0.000,1,222.000,0.954,0.000,0.000
480.000,48,access,38.000,48.000,0.023,8.800,-68.000,76.000,62.000,20.000,1,1,51.000,25.000,55.000,84.000,46.948,49.533,0.000,1,219.000,0.951,0.000,0.000
480.000,49,access,12.000,50.000,0.029,5.000,-62.000,53.000,72.000,57.000,1,1,40.000,17.000,47.000,84.000,44.929,-10.507,0.000,1,223.000,0.957,0.000,0.000
490.000,0,core,267.163,74.000,0.568,9.400,-60.000,67.000,78.000,73.000,4,4,43.000,16.000,41.000,83.667,0.000,0.000,0.000,1,173.250,0.819,0.708,0.708
490.000,1,core,540.312,109.200,0.341,10.920,-85.000,55.000,58.000,52.000,4,4,77.000,22.000,76.000,83.667,50.000,0.000,0.000,1,184.970,0.873,0.425,0.425
490.000,2,core,812.000,6.000,0.002,0.600,-80.000,47.000,77.000,36.000,4,4,66.000,39.000,44.000,83.667,-50.000,0.000,0.000,1,219.000,0.959,0.000,0.000
490.000,3,core,835.000,7.000,0.002,3.700,-74.000,38.000,55.000,60.000,4,4,53.000,30.000,47.000,83.667,0.000,50.000,0.000,1,213.000,0.953,0.000,0.000
490.000,4,core,783.000,10.000,0.002,3.000,-79.000,31.000,56.000,28.000,4,4,46.000,18.000,55.000,83.667,0.000,-50.000,0.000,1,215.000,0.953,0.000,0.000
490.000,5,distribution,44.000,30.000,0.007,7.000,-88.000,58.000,74.000,33.000,3,3,33.000,29.000,41.000,83.667,25.000,0.000,0.000,1,225.000,0.959,0.000,0.000
490.000,6,distribution,61.000,34.000,0.009,7.400,-88.000,42.000,67.000,31.000,3,3,31.000,26.000,62.000,83.667,22.839,10.168,0.000,1,223.000,0.957,0.000,0.000
490.000,7,distribution,77.000,19.000,0.006,3.900,-60.000,35.000,52.000,21.000,3,3,44.000,30.000,42.000,83.667,16.728,18.579,0.000,1,225.000,0.951,0.000,0.000
490.000,8,distribution,49.000,21.000,0.010,3.100,-79.000,34.000,50.000,46.000,3,3,45.000,28.000,40.000,83.667,7.725,23.776,0.000,1,218.000,0.957,0.000,0.000
490.000,9,distribution,62.000,27.000,0.006,2.700,-76.000,47.000,66.000,58.000,3,3,44.000,28.000,73.000,83.667,-2.613,24.863,0.000,1,220.000,0.956,0.000,0.000
490.000,10,distribution,7.700,221.000,0.605,23.100,-85.000,69.000,61.000,43.000,3,3,58.000,10.000,69.000,83.667,-12.500,21.651,0.000,0,153.300,0.763,1.000,1.000
490.000,11,distribution,58.000,22.000,0.009,4.200,-60.000,43.000,49.000,77.000,3,3,63.000,36.000,56.000,83.667,-20.225,14.695,0.000,1,228.000,0.959,0.000,0.000
490.000,12,distribution,61.000,21.000,0.006,2.100,-74.000,31.000,71.000,68.000,3,3,64.000,27.000,79.000,83.667,-24.454,5.198,0.000,1,220.000,0.951,0.000,0.000
490.000,13,distribution,45.000,17.000,0.012,1.700,-75.000,37.000,76.000,24.000,3,3,76.000,28.000,77.000,83.667,-24.454,-5.198,0.000,1,216.000,0.953,0.000,0.000
490.000,14,distribution,56.000,22.000,0.008,6.200,-80.000,77.000,76.000,73.000,3,3,69.000,30.000,65.000,83.667,-20.225,-14.695,0.000,1,214.000,0.954,0.000,0.000
490.000,15,distribution,36.000,264.500,0.426,28.450,-63.000,77.000,53.000,46.000,3,3,45.000,10.000,54.000,83.667,-12.500,-21.651,0.000,1,173.010,0.817,0.700,0.700
490.000,16,distribution,61.000,29.000,0.007,5.900,-79.000,77.000,72.000,43.000,3,3,63.000,24.000,52.000,83.667,-2.613,-24.863,0.000,1,221.000,0.954,0.000,0.000
490.000,17,distribution,60.000,23.000,0.006,5.300,-81.000,66.000,63.000,61.000,3,3,35.000,18.000,40.000,83.667,7.725,-23.776,0.000,1,210.000,0.955,0.000,0.000
490.000,18,distribution,58.000,20.000,0.010,5.000,-65.000,53.000,70.000,31.000,3,3,74.000,29.000,60.000,83.667,16.728,-18.579,0.000,1,218.000,0.951,0.000,0.000
490.000,19,distribution,68.000,19.000,0.008,4.900,-83.000,39.000,56.000,60.000,3,3,74.000,37.000,78.000,83.667,22.839,-10.168,0.000,1,213.000,0.958,0.000,0.000
490.000,20,access,27.000,55.000,0.014,7.500,-83.000,46.000,63.000,54.000,1,1,46.000,30.000,49.000,83.667,-0.043,-34.365,0.000,1,216.000,0.950,0.000,0.000
490.000,21,access,36.000,46.000,0.023,6.600,-63.000,76.000,57.000,21.000,1,1,52.000,20.000,72.000,83.667,69.939,27.469,0.000,1,227.000,0.951,0.000,0.000
490.000,22,access,10.000,45.000,0.027,5.500,-79.000,42.000,74.000,29.000,1,1,57.000,29.000,77.000,83.667,48.003,-12.872,0.000,1,227.000,0.958,0.000,0.000
490.000,23,access,12.000,35.000,0.014,5.500,-83.000,40.000,42.000,36.000,1,1,42.000,37.000,64.000,83.667,50.284,36.859,0.000,1,212.000,0.955,0.000,0.000
490.000,24,access,39.000,56.000,0.018,8.600,-73.000,32.000,77.000,44.000,1,1,41.000,36.000,78.000,83.667,-32.558,73.391,0.000,1,211.000,0.955,0.000,0.000
490.000,25,access,17.020,295.800,0.317,33.580,-62.000,49.000,61.000,47.000,1,1,64.000,16.000,70.000,83.667,-16.745,-59.145,0.000,1,177.940,0.839,0.600,0.600
490.000,26,access,36.000,39.000,0.012,7.900,-66.000,69.000,57.000,72.000,1,1,68.000,21.000,66.000,83.667,-65.730,16.011,0.000,1,223.000,0.951,0.000,0.000
490.000,27,access,25.000,47.000,0.027,4.700,-70.000,73.000,54.000,45.000,1,1,32.000,26.000,65.000,83.667,-37.397,56.216,0.000,1,222.000,0.955,0.000,0.000
490.000,28,access,36.000,31.000,0.011,5.100,-69.000,60.000,52.000,60.000,1,1,76.000,39.000,49.000,83.667,1.242,42.877,0.000,1,212.000,0.956,0.000,0.000
490.000,29,access,14.000,31.000,0.029,5.100,-64.000,77.000,79.000,69.000,1,1,34.000,31.000,62.000,83.667,-43.836,0.684,0.000,1,227.000,0.957,0.000,0.000
490.000,30,access,18.000,56.000,0.017,8.600,-74.000,34.000,67.000,70.000,1,1,31.000,16.000,43.000,83.667,-48.724,-7.165,0.000,1,226.000,0.953,0.000,0.000
490.000,31,access,16.000,43.000,0.029,7.300,-70.000,41.000,70.000,79.000,1,1,48.000,24.000,66.000,83.667,-0.977,72.721,0.000,1,217.000,0.950,0.000,0.000
490.000,32,access,19.000,36.000,0.022,5.600,-77.000,47.000,49.000,40.000,1,1,32.000,23.000,65.000,83.667,40.148,10.730,0.000,1,220.000,0.950,0.000,0.000
490.000,33,access,30.000,56.000,0.018,9.600,-87.000,30.000,63.000,39.000,1,1,54.000,33.000,50.000,83.667,66.170,33.385,0.000,1,218.000,0.959,0.000,0.000
490.000,34,access,26.000,38.000,0.019,6.800,-79.000,74.000,69.000,51.000,1,1,76.000,38.000,49.000,83.667,15.792,-6.187,0.000,1,223.000,0.951,0.000,0.000
490.000,35,access,26.640,224.000,0.371,25.400,-89.000,54.000,42.000,30.000,1,1,70.000,21.000,60.000,83.667,31.896,21.447,0.000,1,174.590,0.821,0.700,0.700
490.000,36,access,14.000,30.000,0.026,6.000,-72.000,61.000,68.000,74.000,1,1,62.000,19.000,70.000,83.667,-14.983,66.764,0.000,1,227.000,0.952,0.000,0.000
490.000,37,access,13.000,25.000,0.016,3.500,-71.000,75.000,67.000,47.000,1,1,48.000,18.000,71.000,83.667,44.102,-74.754,0.000,1,211.000,0.951,0.000,0.000
490.000,38,access,12.000,33.000,0.013,5.300,-65.000,57.000,57.000,28.000,1,1,72.000,21.000,51.000,83.667,37.624,71.157,0.000,1,223.000,0.950,0.000,0.000
490.000,39,access,10.000,40.000,0.023,5.000,-71.000,34.000,69.000,55.000,1,1,70.000,21.000,60.000,83.667,-26.588,72.716,0.000,1,211.000,0.957,0.000,0.000
490.000,40,access,19.000,53.000,0.028,6.300,-87.000,74.000,56.000,39.000,1,1,74.000,24.000,56.000,83.667,71.934,-37.770,0.000,1,229.000,0.951,0.000,0.000
490.000,41,access,33.000,29.000,0.018,2.900,-62.000,41.000,61.000,59.000,1,1,59.000,25.000,45.000,83.667,19.526,64.890,0.000,1,224.000,0.955,0.000,0.000
490.000,42,access,29.000,55.000,0.017,8.500,-60.000,50.000,47.000,21.000,1,1,51.000,26.000,67.000,83.667,-14.497,15.265,0.000,1,220.000,0.950,0.000,0.000
490.000,43,access,10.000,46.000,0.011,5.600,-88.000,43.000,51.000,65.000,1,1,63.000,25.000,76.000,83.667,4.280,5.968,0.000,1,224.000,0.952,0.000,0.000
490.000,44,access,27.000,29.000,0.018,4.900,-74.000,59.000,79.000,36.000,1,1,48.000,31.000,56.000,83.667,-67.892,-63.777,0.000,1,214.000,0.950,0.000,0.000
